,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,0.2837360858917236,0.08361281497896159,0.0011368751525878905,1.3194352137936333e-05,0.01,"(100,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",0.49363867684478374,0.5050890585241731,0.4891443167305236,0.551150895140665,0.5416133162612036,0.5160796324655437,0.025410804961525653,29,0.4990421455938697,0.5312899106002554,0.5381180223285487,0.5280612244897959,0.5323557539050048,0.525773411383495,0.013754585239756855
22,0.2426095962524414,0.049536781156614806,0.001228189468383789,0.00015907902214014157,0.01,"(100,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 6}",0.5292620865139949,0.5318066157760815,0.5057471264367817,0.540920716112532,0.5275288092189501,0.5270546197039305,0.01160431172596175,16,0.5386334610472542,0.539272030651341,0.5534290271132376,0.5404974489795918,0.511954096270322,0.5367572128123493,0.01354236290364232
23,0.27399554252624514,0.0774105502872711,0.001175689697265625,2.228386108257481e-05,0.01,"(100,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 7}",0.5114503816793893,0.5152671755725191,0.5210727969348659,0.5485933503836317,0.5467349551856594,0.5285860132720775,0.0158533058292312,12,0.5411877394636015,0.5402298850574713,0.560127591706539,0.5414540816326531,0.539368823716927,0.5444736243154382,0.007861675195459416
24,0.16128697395324706,0.03177287519099371,0.0008693218231201171,7.556348039923125e-05,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.4198473282442748,0.4389312977099237,0.45849297573435505,0.4322250639386189,0.4647887323943662,0.4428279734558448,0.016631472619460914,71,0.4559386973180077,0.4339080459770115,0.4507177033492823,0.43686224489795916,0.46860057379662096,0.4492054530677764,0.012729176240100304
25,0.19312286376953125,0.06571884108036866,0.0008625030517578125,1.3581574575139528e-05,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.4821882951653944,0.48091603053435117,0.4776500638569604,0.4846547314578005,0.4839948783610755,0.48187850944359367,0.0024918809284634074,52,0.48946360153256707,0.4901021711366539,0.4717703349282297,0.49776785714285715,0.4619062798852407,0.48220204892510965,0.013252738287103591
26,0.1880197525024414,0.05403909901508228,0.0008440017700195312,1.220926621958023e-05,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.48091603053435117,0.4770992366412214,0.4878671775223499,0.5038363171355499,0.49167733674775926,0.4882593159775396,0.009305515683021934,45,0.5022349936143039,0.4958492975734355,0.5059011164274322,0.49649234693877553,0.4909148868345553,0.4982785282777004,0.005235881758661997
27,0.21568717956542968,0.05334788574883071,0.0008820056915283203,6.4109332840951175e-06,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.5229007633587787,0.49872773536895676,0.47509578544061304,0.5230179028132992,0.5390524967989757,0.5117406840224604,0.022391876939573323,34,0.5306513409961686,0.5166028097062579,0.539712918660287,0.5082908163265306,0.5208798214854957,0.5232275414349481,0.010948836272312247
28,0.2100193977355957,0.0778094446878485,0.0008970260620117188,2.0059831401395533e-05,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.5114503816793893,0.5356234096692112,0.5185185185185185,0.5166240409207161,0.5211267605633803,0.5206738131699847,0.008132903175062484,22,0.5245849297573435,0.5450191570881227,0.5674641148325359,0.5063775510204082,0.523430028689831,0.5333751562776483,0.020988969411922853
29,0.32268896102905276,0.05919359000900456,0.0009243965148925781,9.86995326771603e-06,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.5279898218829516,0.5419847328244275,0.5134099616858238,0.5383631713554987,0.5403329065300896,0.5324144971924452,0.010679055169323522,9,0.5443805874840357,0.5571519795657727,0.5639553429027113,0.560905612244898,0.5463818935288492,0.5545550831452534,0.007819966302201758
30,0.22203474044799804,0.03634465031245479,0.001057004928588867,2.520056185749583e-05,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.44147582697201015,0.4669211195928753,0.4763729246487867,0.47570332480818417,0.4647887323943662,0.4650331801939765,0.012668024546159583,63,0.4706257982120051,0.46328224776500637,0.4698564593301435,0.47066326530612246,0.47497609180745937,0.46988077248414734,0.003759541380453247
31,0.4516134262084961,0.16050888509579878,0.0011083602905273438,2.3568686515264987e-05,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.48091603053435117,0.4821882951653944,0.47509578544061304,0.4961636828644501,0.4839948783610755,0.4836651352730985,0.006915910423465038,51,0.49744572158365263,0.5006385696040868,0.4861244019138756,0.5031887755102041,0.5004781638508129,0.49757512649252644,0.006007681814171016
32,0.2603015899658203,0.09988536460674416,0.0011279582977294922,6.249496268065084e-05,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.49872773536895676,0.5038167938931297,0.48659003831417624,0.5179028132992327,0.5211267605633803,0.5056151097498723,0.012672754827006494,38,0.5086206896551724,0.5098978288633461,0.5157894736842106,0.5009566326530612,0.5145043034746574,0.5099537856660896,0.0052438822536146875
33,0.2561927795410156,0.023420472939202058,0.0011636734008789063,3.3959845614528864e-05,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.5254452926208651,0.5038167938931297,0.4878671775223499,0.540920716112532,0.5339308578745199,0.5183767228177641,0.019703808902228167,26,0.5316091954022989,0.5322477650063857,0.5320574162679426,0.5353954081632653,0.5412814791201785,0.5345182527920143,0.003638243477032297
34,0.33784966468811034,0.10359823932161508,0.0011806964874267578,5.519550251130789e-05,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.5292620865139949,0.5305343511450382,0.51213282247765,0.5383631713554987,0.5211267605633803,0.5262889229198571,0.008935733623461903,19,0.5488505747126436,0.5517241379310345,0.5604465709728867,0.5532525510204082,0.5218361491871214,0.5472219967648189,0.013256091023111323
35,0.44368777275085447,0.21290321850627236,0.0011678218841552734,2.7435090172382318e-05,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.5203562340966921,0.5407124681933843,0.541507024265645,0.5485933503836317,0.5608194622279129,0.5423685553854007,0.01317189717312593,1,0.5450191570881227,0.5526819923371648,0.5961722488038278,0.5605867346938775,0.5757092763787057,0.5660338818603398,0.01817414341558117
36,0.25559291839599607,0.08672096644808495,0.0011921405792236328,0.0001603427180248748,0.001,"(100,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 2}",0.44274809160305345,0.4491094147582697,0.4789272030651341,0.4782608695652174,0.4647887323943662,0.462736089841756,0.01478970012579878,67,0.4709450830140485,0.44572158365261816,0.4740031897926635,0.4764030612244898,0.4666879183933695,0.4667521672154379,0.011005336881599838
37,0.21167936325073242,0.09235621197456227,0.0012334346771240234,0.00020311598418546066,0.001,"(100,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",0.4681933842239186,0.5,0.4878671775223499,0.4475703324808184,0.4494238156209987,0.4706482899438489,0.020721765803969047,59,0.48690932311621965,0.4932950191570881,0.49346092503987243,0.44706632653061223,0.4520242269684412,0.4745511641624468,0.02061317272143838
38,0.2808797359466553,0.05711677749804067,0.0011228561401367188,2.4459747693849147e-05,0.001,"(100,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",0.47455470737913485,0.5076335877862596,0.46871008939974457,0.5166240409207161,0.5211267605633803,0.49770290964777947,0.021819602723837324,43,0.5076628352490421,0.5207535121328225,0.49856459330143543,0.4996811224489796,0.5218361491871214,0.5096996424638802,0.009979894557265459
39,0.28315143585205077,0.08376870887226008,0.001159811019897461,1.656664325325163e-05,0.001,"(100,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",0.49363867684478374,0.5050890585241731,0.4891443167305236,0.5485933503836317,0.5416133162612036,0.5155691679428279,0.02471737647693388,30,0.4990421455938697,0.530970625798212,0.5374800637958532,0.5283801020408163,0.5310806503028371,0.5253907175063177,0.013511821988197639
40,0.23405332565307618,0.04755633571193663,0.001315164566040039,0.00025906626436045493,0.001,"(100,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 6}",0.5330788804071247,0.5267175572519084,0.5057471264367817,0.540920716112532,0.5275288092189501,0.5267993874425727,0.011678637782031185,18,0.5418263090676884,0.5306513409961686,0.554066985645933,0.5401785714285714,0.5109977685686962,0.5355441951414116,0.014356205948678995
41,0.26752820014953616,0.07459024022621795,0.0011505603790283204,1.2900538283494967e-05,0.001,"(100,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 7}",0.5114503816793893,0.5152671755725191,0.5210727969348659,0.5498721227621484,0.5454545454545454,0.5285860132720775,0.01590374598545745,12,0.5411877394636015,0.5402298850574713,0.560127591706539,0.5417729591836735,0.5400063755180108,0.5446649101858593,0.007757834875552844
