,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31,0.20950260162353515,0.07997022886619791,0.0010335445404052734,4.566621441572195e-05,0.1,"(50, 50)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 11}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
32,0.21449680328369142,0.0813315667153927,0.001043558120727539,3.8712893290853056e-05,0.1,"(50, 50)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
33,0.10562114715576172,0.0023022304080911565,0.0009584426879882812,0.00012129494540415655,0.01,"(100,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 2}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44699872286079184,0.4472089314194577,0.44706632653061223,0.44628626075868666,0.44697564984647675,0.0003621163089709384
34,0.09499936103820801,0.0013035554107475263,0.0008966445922851563,3.812413724247134e-05,0.01,"(100,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 3}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
35,0.13613052368164064,0.0030134578232910002,0.0009303092956542969,3.796234752612506e-05,0.01,"(100,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 4}",0.44529262086513993,0.44656488549618323,0.44699872286079184,0.47570332480818417,0.44814340588988477,0.45252679938744256,0.011609376099794134,5,0.44731800766283525,0.44763729246487866,0.44688995215311006,0.45408163265306123,0.44660503665922857,0.4485063843186228,0.002809944112772061
36,0.13274965286254883,0.0014639299353102853,0.0009357929229736328,1.2116731499612218e-05,0.01,"(100,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 5}",0.44529262086513993,0.44783715012722647,0.4482758620689655,0.4475703324808184,0.44814340588988477,0.44742215416028586,0.0010945501166154197,29,0.4466794380587484,0.44763729246487866,0.44688995215311006,0.44674744897959184,0.44660503665922857,0.4469118336631115,0.00037467952072032964
37,0.10785074234008789,0.005337382731447264,0.001126861572265625,0.00031317060774513166,0.01,"(100,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 6}",0.44529262086513993,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44691168963757016,0.0009698080828149203,118,0.44731800766283525,0.44699872286079184,0.4472089314194577,0.44674744897959184,0.4472425884603124,0.44710313987659783,0.00020699026595760248
38,0.1035191535949707,0.0031195484696090077,0.0010931968688964843,0.0001918092153266568,0.01,"(100,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 7}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
39,0.1037785530090332,0.004525044294840253,0.0010057926177978516,0.00010039699640388469,0.01,"(100,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 8}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.44688995215311006,0.44706632653061223,0.44628626075868666,0.44697571095361593,0.0003808520448235346
40,0.1369320869445801,0.0029840952723627617,0.0009513378143310546,5.5826900340382e-05,0.01,"(100,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 9}",0.4618320610687023,0.45038167938931295,0.44699872286079184,0.45268542199488493,0.46350832266325226,0.4550791220010209,0.006475369273087655,2,0.46328224776500637,0.460727969348659,0.4472089314194577,0.4492984693877551,0.460631176283073,0.4562297588407902,0.006614560819098182
41,0.12606282234191896,0.006519220632489477,0.0009786128997802735,0.00010661577697467516,0.01,"(100,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 10}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
42,0.17986660003662108,0.07581848913491515,0.0009776115417480468,0.00010226813141358289,0.01,"(100,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 11}",0.44656488549618323,0.44656488549618323,0.454661558109834,0.4475703324808184,0.44814340588988477,0.44869831546707506,0.0030410725943604815,14,0.44859514687100893,0.4466794380587484,0.45199362041467306,0.44674744897959184,0.44660503665922857,0.4481241381966502,0.0020729130698961457
43,0.1747297763824463,0.0769355763844693,0.0009981155395507812,0.00013265474333850203,0.01,"(100,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'ica__n_components': 12}",0.44656488549618323,0.44656488549618323,0.454661558109834,0.4475703324808184,0.44814340588988477,0.44869831546707506,0.0030410725943604815,14,0.44859514687100893,0.4466794380587484,0.45199362041467306,0.44674744897959184,0.44660503665922857,0.4481241381966502,0.0020729130698961457
44,0.09999804496765137,0.0034783360394165077,0.0008006095886230469,5.9957224403967165e-05,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.4491094147582697,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.4476773864216437,0.0008929229850922919,26,0.4521072796934866,0.44699872286079184,0.44688995215311006,0.44674744897959184,0.44660503665922857,0.44786968806924177,0.002122941798389445
45,0.11936812400817871,0.004626134848420351,0.0007615566253662109,2.2083996273437607e-05,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.44529262086513993,0.44656488549618323,0.45338441890166026,0.4475703324808184,0.44814340588988477,0.44818785094435937,0.002771868522239395,22,0.45338441890166026,0.44763729246487866,0.4500797448165869,0.44674744897959184,0.4469238125597705,0.44895454354449765,0.002514762761782231
46,0.08324384689331055,0.0025477399367327463,0.0007519245147705079,9.904448421453263e-06,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
47,0.08350181579589844,0.0018814198122562137,0.0007868766784667969,3.501251313752225e-05,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
48,0.09231157302856445,0.0036733703138074228,0.0007932186126708984,2.266356399214963e-05,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
49,0.08239665031433105,0.002282466701027261,0.0008203983306884766,2.9097617690250232e-05,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
50,0.09277324676513672,0.006472827382603758,0.0008230209350585938,2.4268153908632186e-05,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.44656488549618323,0.44656488549618323,0.44699872286079184,0.4475703324808184,0.44814340588988477,0.44716692189892804,0.0006112528289665497,31,0.44731800766283525,0.44731800766283525,0.4472089314194577,0.44706632653061223,0.4469238125597705,0.44716701716710217,0.00015273516259072412
51,0.12669997215270995,0.005154849882731158,0.0008138656616210937,1.7506224098386113e-05,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.44656488549618323,0.44783715012722647,0.44699872286079184,0.46930946291560105,0.44302176696542894,0.4507401735579377,0.009417197945419755,11,0.44731800766283525,0.44699872286079184,0.4472089314194577,0.4799107142857143,0.4478801402613962,0.4538633032980391,0.013026971126965957
